species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Spring onion,HortasDoVale-East (HDVE) - bed 3 south section,"3,96",,2022-W28 Spring onion HVE03-S,harvest from 2022-W28 Spring onion HVE03-S,true,2022-10-03,,,,plantings,weight,Kg
Chives,Summer Green House (SGH) - bed 3 north section,"1,2",,2022-W12 Chives SGH3-N,harvest from 2022-W12 Chives SGH3-N,true,2022-10-03,,,,plantings,weight,Kg
Coriander,HortasDoVale-East (HDVE) - bed 24 south section,"0,16",,2022-W32 Coriander HVE24-S,harvest from 2022-W32 Coriander HVE24-S,true,2022-10-03,,,,plantings,weight,Kg
Curly kale,HortasDoVale-East (HDVE) - bed 14 south section,"2,4",,2022-W08 Curly kale HVE14-S,harvest from 2022-W08 Curly kale HVE14-S,true,2022-10-03,,,,plantings,weight,Kg
Kolrabi,HortasDoVale-East (HDVE) - bed 11,"15,3",,2022-W33 Kolrabi HVE11,harvest from 2022-W33 Kolrabi HVE11,true,2022-10-03,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-East (HDVE) - bed 14 south section,"9,5",,2022-W08 Dinosaur kale HVE14-S,harvest from 2022-W08 Dinosaur kale HVE14-S,true,2022-10-03,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-East (HDVE) - bed 15 south section,"2,5",,2022-W32 Dinosaur kale HVE15-S,harvest from 2022-W32 Dinosaur kale HVE15-S,true,2022-10-03,,,,plantings,weight,Kg
Chinese cabbage,Summer Green House (SGH) - bed 2 north section,"6,4",,2022-W34 Chinese cabbage SGH2-N,harvest from 2022-W34 Chinese cabbage SGH2-N,true,2022-10-03,,,,plantings,weight,Kg
Zucchini,HortasDoVale-East (HDVE) - bed 8 south section,"9,3",,2022-W33 Zucchini HVE08-S,harvest from 2022-W33 Zucchini HVE08-S,true,2022-10-03,,,,plantings,weight,Kg
Zucchini,HortasDoVale-West (HDVW) - bed 11 south section,"3,7",,2022-W23 Zucchini HVW11-S,harvest from 2022-W23 Zucchini HVW11-S,true,2022-10-03,,,,plantings,weight,Kg
Zucchini,HortasDoVale-West (HDVW) - bed 20 south section,"9,2",,2022-W30 Zucchini HVW20-S,harvest from 2022-W30 Zucchini HVW20-S,true,2022-10-03,,,,plantings,weight,Kg
Spinaches,HortasDoVale-East (HDVE) - bed 23 north section,"6,84",,2021-W48 N.Z. Spinaches HVE23-N,harvest from 2021-W48 N.Z. Spinaches HVE23-N,true,2022-10-03,,,,plantings,weight,Kg
Fennel,HortasDoVale-East (HDVE) - bed 2 north section,"0,33",,2022-W30 Fennel bulb HVE02-N,harvest from 2022-W30 Fennel bulb HVE02-N,true,2022-10-03,,,,plantings,weight,Kg
Fennel,HortasDoVale-East (HDVE) - bed 8 north section,"0,55",,2022-W11 Fennel bulb HVE08-N,harvest from 2022-W11 Fennel bulb HVE08-N,true,2022-10-03,,,,plantings,weight,Kg
Fennel,HortasDoVale-East (HDVE) - bed 2 north section,"3,1",,2022-W30 Fennel bulb HVE02-N,harvest from 2022-W30 Fennel bulb HVE02-N,true,2022-10-03,,,,plantings,weight,Kg
Fennel,HortasDoVale-East (HDVE) - bed 8 north section,3,,2022-W11 Fennel bulb HVE08-N,harvest from 2022-W11 Fennel bulb HVE08-N,true,2022-10-03,,,,plantings,weight,Kg
Rapini,HortasDoVale-East (HDVE) - bed 4 south section,"0,4",,2022-W35 Rapini HVE04-S,harvest from 2022-W35 Rapini HVE04-S,true,2022-10-03,,,,plantings,weight,Kg
Hot peppers,HortasDoVale-West (HDVW) - bed 20 south section,"0,12",,2021-W24 Hot peppers HVW20-S,harvest from 2021-W24 Hot peppers HVW20-S,true,2022-10-03,,,,plantings,weight,Kg
Basil,HortasDoVale-West (HDVW) - bed 15 north section,"3,8",,2022-W21 Basil HVW15-N,harvest from 2022-W21 Basil HVW15-N,true,2022-10-03,,,,plantings,weight,Kg
Basil,HortasDoVale-West (HDVW) - bed 20 north section,"3,8",,2022-W31 Basil HVW20-N,harvest from 2022-W31 Basil HVW20-N,true,2022-10-03,,,,plantings,weight,Kg
Mizuna purple,HortasDoVale-East (HDVE) - bed 23 south section,"1,2",,2022-W27 Mizuna purple HVE23-S,harvest from 2022-W27 Mizuna purple HVE23-S,true,2022-10-03,,,,plantings,weight,Kg
Mizuna purple,HortasDoVale-East (HDVE) - bed 24 south section,"1,2",,2022-W32 Mizuna purple HVE24-S,harvest from 2022-W32 Mizuna purple HVE24-S,true,2022-10-03,,,,plantings,weight,Kg
Mizuna green,HortasDoVale-East (HDVE) - bed 23 south section,"2,8",,2022-W27 Mizuna green HVE23-S,harvest from 2022-W27 Mizuna green HVE23-S,true,2022-10-03,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 5,"2,45",,2021-W49 Strawberry HVE05,harvest from 2021-W49 Strawberry HVE05,true,2022-10-03,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 6,"3,15",,2021-W49 Strawberry HVE06,harvest from 2021-W49 Strawberry HVE06,true,2022-10-03,,,,plantings,weight,Kg
Strawberry,HortasDoVale-East (HDVE) - bed 7,"2,13",,2021-W49 Strawberry HVE07,harvest from 2021-W49 Strawberry HVE07,true,2022-10-03,,,,plantings,weight,Kg
Pack choi,Summer Green House (SGH) - bed 2 north section,5,,2022-W34 Pack choi SGH2-N,harvest from 2022-W34 Pack choi SGH2-N,true,2022-10-03,,,,plantings,weight,Kg
Cucumber,HortasDoVale-East (HDVE) - bed 8 south section,"0,66",,2022-W33 Cucumber HVE08-S,harvest from 2022-W33 Cucumber HVE08-S,true,2022-10-03,,,,plantings,weight,Kg
Cucumber,HortasDoVale-West (HDVW) - bed 20 south section,"0,7",,2022-W30 Cucumber HVW20-S,harvest from 2022-W30 Cucumber HVW20-S,true,2022-10-03,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 12,"1,65",,2022-W17 Peppers HVW12,harvest from 2022-W17 Peppers HVW12,true,2022-10-03,,,,plantings,weight,Kg
Padron peppers,HortasDoVale-West (HDVW) - bed 12 south section,"0,575",,2022-W17 Padron peppers HVW12-S,harvest from 2022-W17 Padron peppers HVW12-S,true,2022-10-03,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 10,"0,3",,2022-W17 Peppers HVW10,harvest from 2022-W17 Peppers HVW10,true,2022-10-03,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 12,"4,9",,2022-W17 Peppers HVW12,harvest from 2022-W17 Peppers HVW12,true,2022-10-03,,,,plantings,weight,Kg
Radishes,HortasDoVale-East (HDVE) - bed 23 north section,5,,2022-W36 Radishes HVE23-N,harvest from 2022-W36 Radishes HVE23-N,true,2022-10-03,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 2 south section,"9,7",,2022-W29 Horseradish HVE02-S,harvest from 2022-W29 Horseradish HVE02-S,true,2022-10-03,,,,plantings,weight,Kg
Rucula,HortasDoVale-East (HDVE) - bed 23 north section,"1,4",,2022-W14 Rucula HVE23-N,harvest from 2022-W14 Rucula HVE23-N,true,2022-10-03,,,,plantings,weight,Kg
Rucula,HortasDoVale-East (HDVE) - bed 24 south section,"1,9",,2022-W19 Rucula HVE24-S,harvest from 2022-W19 Rucula HVE24-S,true,2022-10-03,,,,plantings,weight,Kg
Parsley,HortasDoVale-East (HDVE) - bed 2 north section,"3,3",,2022-W29 Parsley HVE02-N,harvest from 2022-W29 Parsley HVE02-N,true,2022-10-03,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 15,"4,15",,2022-W21 Tomatoes small HVW15,harvest from 2022-W21 Tomatoes small HVW15,true,2022-10-03,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 20 north section,"1,25",,2022-W30 Tomatoes small HVW20-N,harvest from 2022-W30 Tomatoes small HVW20-N,true,2022-10-03,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-West (HDVW) - bed 15,6,,2022-W21 Tomatoes varied HVW15,harvest from 2022-W21 Tomatoes varied HVW15,true,2022-10-03,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-West (HDVW) - bed 20 north section,3,,2022-W30 Tomatoes varied HVW20-N,harvest from 2022-W30 Tomatoes varied HVW20-N,true,2022-10-03,,,,plantings,weight,Kg
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
