species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Basil,HortasDoVale-West (HDVW) - bed 20 north section,"0,9",,2022-W31 Basil HVW20-N,harvest from 2022-W31 Basil HVW20-N,true,2022-11-07,,,,plantings,weight,Kg
Mizuna purple,HortasDoVale-East (HDVE) - bed 23 south section,"0,8",,2022-W27 Mizuna purple HVE23-S,harvest from 2022-W27 Mizuna purple HVE23-S,true,2022-11-07,,,,plantings,weight,Kg
Mizuna purple,HortasDoVale-East (HDVE) - bed 24 south section,"1,2",,2022-W32 Mizuna purple HVE24-S,harvest from 2022-W32 Mizuna purple HVE24-S,true,2022-11-07,,,,plantings,weight,Kg
Mizuna green,HortasDoVale-East (HDVE) - bed 24 south section,"0,9",,2022-W32 Mizuna green HVE24-S,harvest from 2022-W32 Mizuna green HVE24-S,true,2022-11-07,,,,plantings,weight,Kg
Turnip,HortasDoVale-East (HDVE) - bed 8 south section,"6,2",,2022-W20 Turnip HVE08-S,harvest from 2022-W20 Turnip HVE08-S,true,2022-11-07,,,,plantings,weight,Kg
Pack choi,HortasDoVale-East (HDVE) - bed 2 south section,"7,1",,2022-W40 Pack choi HVE02-S,harvest from 2022-W40 Pack choi HVE02-S,true,2022-11-07,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 10,"0,725",,2022-W17 Peppers HVW10,harvest from 2022-W17 Peppers HVW10,true,2022-11-07,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 12,"0,72",,2022-W17 Peppers HVW12,harvest from 2022-W17 Peppers HVW12,true,2022-11-07,,,,plantings,weight,Kg
Padron peppers,HortasDoVale-East (HDVE) - bed 22 north section,"0,3",,2022-W35 Padron peppers HVE22-N,harvest from 2022-W35 Padron peppers HVE22-N,true,2022-11-07,,,,plantings,weight,Kg
Padron peppers,HortasDoVale-West (HDVW) - bed 12 south section,"0,095",,2022-W17 Padron peppers HVW12-S,harvest from 2022-W17 Padron peppers HVW12-S,true,2022-11-07,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 10,"1,55",,2022-W17 Peppers HVW10,harvest from 2022-W17 Peppers HVW10,true,2022-11-07,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 12,"1,55",,2022-W17 Peppers HVW12,harvest from 2022-W17 Peppers HVW12,true,2022-11-07,,,,plantings,weight,Kg
Radishes,HortasDoVale-East (HDVE) - bed 24 north section,6,,2022-W32 Radishes HVE24-N,harvest from 2022-W32 Radishes HVE24-N,true,2022-11-07,,,,plantings,weight,Kg
Rucula,HortasDoVale-East (HDVE) - bed 24 north section,"4,5",,2022-W22 Rucula HVE24-N,harvest from 2022-W22 Rucula HVE24-N,true,2022-11-07,,,,plantings,weight,Kg
Parsley,HortasDoVale-East (HDVE) - bed 2 north section,"1,92",,2022-W29 Parsley HVE02-N,harvest from 2022-W29 Parsley HVE02-N,true,2022-11-07,,,,plantings,weight,Kg
Parsley,Summer Green House (SGH) - bed 2 north section,1,,2022-W08 Parsley SGH2-N,harvest from 2022-W08 Parsley SGH2-N,true,2022-11-07,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-East (HDVE) - bed 25,"1,37",,2022-W34 Tomatoes small HVE25,harvest from 2022-W34 Tomatoes small HVE25,true,2022-11-07,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-East (HDVE) - bed 9 north section,"2,2",,2022-W34 Tomatoes small HVE09-N,harvest from 2022-W34 Tomatoes small HVE09-N,true,2022-11-07,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 15,"0,49",,2022-W21 Tomatoes small HVW15,harvest from 2022-W21 Tomatoes small HVW15,true,2022-11-07,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 20 north section,"4,53",,2022-W30 Tomatoes small HVW20-N,harvest from 2022-W30 Tomatoes small HVW20-N,true,2022-11-07,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-East (HDVE) - bed 25,"0,8",,2022-W34 Tomatoes varied HVE25,harvest from 2022-W34 Tomatoes varied HVE25,true,2022-11-07,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-East (HDVE) - bed 9 north section,5,,2022-W34 Tomatoes varied HVE09-N,harvest from 2022-W34 Tomatoes varied HVE09-N,true,2022-11-07,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-West (HDVW) - bed 15,"0,7",,2022-W21 Tomatoes varied HVW15,harvest from 2022-W21 Tomatoes varied HVW15,true,2022-11-07,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-West (HDVW) - bed 20 north section,"3,5",,2022-W30 Tomatoes varied HVW20-N,harvest from 2022-W30 Tomatoes varied HVW20-N,true,2022-11-07,,,,plantings,weight,Kg
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
