species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Curly kale,HortasDoVale-West (HDVW) - bed 13 south section,"1,3",,2022-W19 Curly kale HVW13-S,harvest from 2022-W19 Curly kale HVW13-S,true,2022-12-19,,,,plantings,weight,Kg
Green cabbage,HortasDoVale-East (HDVE) - bed 18 north section,"4,93",,2022-W37 Green cabbage HVE18-N,harvest from 2022-W37 Green cabbage HVE18-N,true,2022-12-19,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-East (HDVE) - bed 14 south section,1,,2022-W08 Dinosaur kale HVE14-S,harvest from 2022-W08 Dinosaur kale HVE14-S,true,2022-12-19,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-East (HDVE) - bed 15 south section,"0,5",,2022-W32 Dinosaur kale HVE15-S,harvest from 2022-W32 Dinosaur kale HVE15-S,true,2022-12-19,,,,plantings,weight,Kg
Dinosaur kale,Summer Green House (SGH) - bed 1 south section,"0,5",,2022-W34 Dinosaur kale SGH1-S,harvest from 2022-W34 Dinosaur kale SGH1-S,true,2022-12-19,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-West (HDVW) - bed 13 south section,"0,3",,2022-W19 Dinosaur kale HVW13-S,harvest from 2022-W19 Dinosaur kale HVW13-S,true,2022-12-19,,,,plantings,weight,Kg
Chinese cabbage,Winter Green House - bed 1,3,,2022-W45 Chinese cabbage WGH1,harvest from 2022-W45 Chinese cabbage WGH1,true,2022-12-19,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 4,"0,435",,2021-W41 Zucchini WGH4,harvest from 2021-W41 Zucchini WGH4,true,2022-12-19,,,,plantings,weight,Kg
Asian Broccoli,Winter Green House - bed 5,"0,1",,2022-W48 Asian Broccoli WGH5,harvest from 2022-W48 Asian Broccoli WGH5,true,2022-12-19,,,,plantings,weight,Kg
Asian Broccoli,Winter Green House - bed 6,"0,1",,2022-W42 Asian Broccoli WGH6,harvest from 2022-W42 Asian Broccoli WGH6,true,2022-12-19,,,,plantings,weight,Kg
Hot peppers,HortasDoVale-East (HDVE) - bed 22 north section,"0,8",,2022-W35 Hot peppers HVE22-N,harvest from 2022-W35 Hot peppers HVE22-N,true,2022-12-19,,,,plantings,weight,Kg
Hot peppers,HortasDoVale-West (HDVW) - bed 12,"0,1",,2022-W17 Hot peppers HVW12-S,harvest from 2022-W17 Hot peppers HVW12-S,true,2022-12-19,,,,plantings,weight,Kg
Pack choi,Winter Green House - bed 1,2,,2022-W45 Pack choi WGH1,harvest from 2022-W45 Pack choi WGH1,true,2022-12-19,,,,plantings,weight,Kg
Padron peppers,HortasDoVale-East (HDVE) - bed 22 north section,"0,18",,2022-W35 Padron peppers HVE22-N,harvest from 2022-W35 Padron peppers HVE22-N,true,2022-12-19,,,,plantings,weight,Kg
Peppers,HortasDoVale-East (HDVE) - bed 22 north section,"2,5",,2022-W35 Peppers HVE22-N,harvest from 2022-W35 Peppers HVE22-N,true,2022-12-19,,,,plantings,weight,Kg
Radishes,HortasDoVale-East (HDVE) - bed 23 north section,"1,5",,2022-W36 Radishes HVE23-N,harvest from 2022-W36 Radishes HVE23-N,true,2022-12-19,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 2 south section,"3,57",,2022-W29 Horseradish HVE02-S,harvest from 2022-W29 Horseradish HVE02-S,true,2022-12-19,,,,plantings,weight,Kg
Rucula,HortasDoVale-East (HDVE) - bed 24 north section,2,,2022-W22 Rucula HVE24-N,harvest from 2022-W22 Rucula HVE24-N,true,2022-12-19,,,,plantings,weight,Kg
Parsley,HortasDoVale-East (HDVE) - bed 2 north section,"0,7",,2022-W29 Parsley HVE02-N,harvest from 2022-W29 Parsley HVE02-N,true,2022-12-19,,,,plantings,weight,Kg
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
