species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Zucchini,Winter Green House - bed 4,2,,2021-W41 Zucchini WGH4,harvest from 2021-W41 Zucchini WGH4,TRUE,2022-02-21,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 3,"1,3",,2021-W41 Zucchini WGH3,harvest from 2021-W41 Zucchini WGH3,TRUE,2022-02-21,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 4,"0,3",,2021-W41 Zucchini WGH4,harvest from 2021-W41 Zucchini WGH4,TRUE,2022-02-21,,,,plantings,weight,Kg
Sprouting turnip,HortasDoVale-East (HDVE) - bed 12 south section,"0,55",,2021-W48 Sprouting turnip HVE12-S,harvest from 2021-W48 Sprouting turnip HVE12-S,TRUE,2022-02-21,,,,plantings,weight,Kg
Sprouting turnip,HortasDoVale-East (HDVE) - bed 25 south section,"4,1",,2021-W38 Sprouting turnip HVE25-S,harvest from 2021-W38 Sprouting turnip HVE25-S,TRUE,2022-02-21,,,,plantings,weight,Kg
Mizuna purple,HortasDoVale-East (HDVE) - bed 16 north section,"0,7",,2021-W46 Mizuna purple HVE16-N,harvest from 2021-W46 Mizuna purple HVE16-N,TRUE,2022-02-21,,,,plantings,weight,Kg
Mizuna green,HortasDoVale-East (HDVE) - bed 16 north section,"0,4",,2021-W46 Mizuna green HVE16-N,harvest from 2021-W46 Mizuna green HVE16-N,TRUE,2022-02-21,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 24,"3,2",,2021-W04 Strawberry HVW24,harvest from 2021-W04 Strawberry HVW24,TRUE,2022-02-21,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 25,"2,9",,2021-W04 Strawberry HVW25,harvest from 2021-W04 Strawberry HVW25,TRUE,2022-02-21,,,,plantings,weight,Kg
Turnip greens,HortasDoVale-East (HDVE) - bed 12 south section,"1,5",,2021-W48 Turnip greens HVE12-S,harvest from 2021-W48 Turnip greens HVE12-S,TRUE,2022-02-21,,,,plantings,weight,Kg
Turnip,HortasDoVale-East (HDVE) - bed 13 north section,"8,6",,2021-W43 Turnip HVE13-N,harvest from 2021-W43 Turnip HVE13-N,TRUE,2022-02-21,,,,plantings,weight,Kg
Pack choi,HortasDoVale-East (HDVE) - bed 23 south section,10,,2022-W01 Pack choi HVE23-S,harvest from 2022-W01 Pack choi HVE23-S,TRUE,2022-02-21,,,,plantings,weight,Kg
Radishes,Summer Green House (SGH) - bed 4 north section,10,,2022-W01 Radishes SGH4-N,harvest from 2022-W01 Radishes SGH4-N,TRUE,2022-02-21,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 15 north section,"4,2",,2021-W48 Horseradish HVE15-N,harvest from 2021-W48 Horseradish HVE15-N,TRUE,2022-02-21,,,,plantings,weight,Kg
Rucula,HortasDoVale-West (HDVW) - bed 23 north section,"0,1",,2021-W34 Rucula HVW23-N,harvest from 2021-W34 Rucula HVW23-N,TRUE,2022-02-21,,,,plantings,weight,Kg
Rucula,HortasDoVale-West (HDVW) - bed 23 south section,"0,7",,2021-W37 Rucula HVW23-S,harvest from 2021-W37 Rucula HVW23-S,TRUE,2022-02-21,,,,plantings,weight,Kg
Parsley,HortasDoVale-East (HDVE) - bed 24 north section,"1,1",,2022-W01 Parsley HVE24-N,harvest from 2022-W01 Parsley HVE24-N,TRUE,2022-02-21,,,,plantings,weight,Kg
Tomato roma,Winter Green House - bed 2,"2,73",,2021-W34 Tomato roma WGH2,harvest from 2021-W34 Tomato roma WGH2,TRUE,2022-02-21,,,,plantings,weight,Kg
Tomatoes small,Winter Green House - bed 1,"0,29",,2021-W13 Tomatoes small WGH1,harvest from 2021-W13 Tomatoes small WGH1,TRUE,2022-02-21,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House - bed 1,3,,2021-W13 Tomatoes varied WGH1,harvest from 2021-W13 Tomatoes varied WGH1,TRUE,2022-02-21,,,,plantings,weight,Kg
Swiss chard,Summer Green House (SGH) - bed 1 south section,"2,5",,2021-W19 Swiss chard SGH1-S,harvest from 2021-W19 Swiss chard SGH1-S,TRUE,2022-02-28,,,,plantings,weight,Kg
Swiss chard,Summer Green House (SGH) - bed 2 south section,2,,2021-W19 Swiss chard SGH2-S,harvest from 2021-W19 Swiss chard SGH2-S,TRUE,2022-02-28,,,,plantings,weight,Kg
Land cress,HortasDoVale-East (HDVE) - bed 24 north section,"0,8",,2022-W01 Land cress HVE24-N,harvest from 2022-W01 Land cress HVE24-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Celery,HortasDoVale-West (HDVW) - bed 15 north section,"8,4",,2021-W31 Celery HVW15-N,harvest from 2021-W31 Celery HVW15-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Lettuce,HortasDoVale-East (HDVE) - bed 23 north section,"8,9",,2022-W01 Lettuce HVE23-N,harvest from 2022-W01 Lettuce HVE23-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Lettuce,HortasDoVale-East (HDVE) - bed 23 south section,"8,3",,2022-W01 Lettuce HVE23-S,harvest from 2022-W01 Lettuce HVE23-S,TRUE,2022-02-28,,,,plantings,weight,Kg
Lettuce,HortasDoVale-East (HDVE) - bed 24 south section,"3,8",,2022-W01 Lettuce HVE24-S,harvest from 2022-W01 Lettuce HVE24-S,TRUE,2022-02-28,,,,plantings,weight,Kg
Leek,HortasDoVale-East (HDVE) - bed 26 north section,"5,5",,2021-W36 Leek HVE26-N,harvest from 2021-W36 Leek HVE26-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Leek,HortasDoVale-East (HDVE) - bed 9 south section,"4,4",,2021-W39 Leek HVE09-S,harvest from 2021-W39 Leek HVE09-S,TRUE,2022-02-28,,,,plantings,weight,Kg
Dill,HortasDoVale-East (HDVE) - bed 24 north section,1,,2022-W01 Dill HVE24-N,harvest from 2022-W01 Dill HVE24-N,TRUE,2022-02-28,,,,plantings,weight,Kg
